number,name,method,fold,symbolCount,numOfAttentionLayers,header,dmodel,dff,ncoef,strategy,architecture,dropout,num_resblocks,num_channels,use_1x1conv,lr,Test Accuracy
1,Adiac,SFA,3,6,3.0,4.0,128.0,64.0,128.0,quantile,transformer,0.0,,,,,0.36061381074168797
1,Adiac,SFA,4,6,3.0,4.0,128.0,64.0,128.0,quantile,transformer,0.0,,,,,0.4092071611253197
1,Adiac,SFA,0,5,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.40153452685422
1,Adiac,SFA,1,5,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.43478260869565216
1,Adiac,SFA,2,5,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.4194373401534527
1,Adiac,SFA,3,5,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.37084398976982097
1,Adiac,SFA,4,5,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.42710997442455245
1,Adiac,SFA,0,5,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.3734015345268542
1,Adiac,SFA,1,5,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.4322250639386189
1,Adiac,SFA,2,5,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.3836317135549872
1,Adiac,SFA,3,5,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.40664961636828645
1,Adiac,SFA,4,5,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.3350383631713555
1,Adiac,SFA,0,5,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.4219948849104859
1,Adiac,SFA,1,5,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.3989769820971867
1,Adiac,SFA,2,5,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.4322250639386189
1,Adiac,SFA,3,5,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.43478260869565216
1,Adiac,SFA,4,5,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.3989769820971867
1,Adiac,SFA,0,5,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.38618925831202044
1,Adiac,SFA,1,5,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.4219948849104859
1,Adiac,SFA,2,5,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.37851662404092073
1,Adiac,SFA,3,5,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.37851662404092073
1,Adiac,SFA,4,5,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.37084398976982097
1,Adiac,SFA,0,5,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.40153452685422
1,Adiac,SFA,1,5,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.37084398976982097
1,Adiac,SFA,2,5,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.3657289002557545
1,Adiac,SFA,3,5,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.3375959079283887
1,Adiac,SFA,4,5,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.35038363171355497
1,Adiac,SFA,0,5,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.3734015345268542
1,Adiac,SFA,1,5,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.3631713554987212
1,Adiac,SFA,2,5,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.35805626598465473
1,Adiac,SFA,3,5,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.2966751918158568
1,Adiac,SFA,4,5,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.3069053708439898
1,Adiac,SFA,0,5,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.3554987212276215
1,Adiac,SFA,1,5,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.37851662404092073
1,Adiac,SFA,2,5,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.37595907928388744
1,Adiac,SFA,3,5,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.3273657289002558
1,Adiac,SFA,4,5,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.34782608695652173
1,Adiac,SFA,0,5,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.3248081841432225
1,Adiac,SFA,1,5,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.37084398976982097
1,Adiac,SFA,2,5,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.37595907928388744
1,Adiac,SFA,3,5,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.31202046035805625
1,Adiac,SFA,4,5,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.3554987212276215
1,Adiac,SFA,0,6,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.45012787723785164
1,Adiac,SFA,1,6,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.4092071611253197
1,Adiac,SFA,2,6,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.4219948849104859
1,Adiac,SFA,3,6,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.38107416879795397
1,Adiac,SFA,4,6,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.4040920716112532
1,Adiac,SFA,0,6,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.3938618925831202
1,Adiac,SFA,1,6,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.40664961636828645
1,Adiac,SFA,2,6,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.3631713554987212
1,Adiac,SFA,3,6,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.40664961636828645
1,Adiac,SFA,4,6,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.3554987212276215
1,Adiac,SFA,0,6,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.4117647058823529
1,Adiac,SFA,1,6,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.4373401534526854
1,Adiac,SFA,2,6,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.4143222506393862
1,Adiac,SFA,3,6,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.4219948849104859
1,Adiac,SFA,4,6,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.36828644501278773
1,Adiac,SFA,0,6,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.39641943734015345
1,Adiac,SFA,1,6,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.36828644501278773
1,Adiac,SFA,2,6,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.3631713554987212
1,Adiac,SFA,3,6,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.45524296675191817
1,Adiac,SFA,4,6,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.34271099744245526
1,Adiac,SFA,0,6,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.3989769820971867
1,Adiac,SFA,1,6,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.37851662404092073
1,Adiac,SFA,2,6,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.35294117647058826
1,Adiac,SFA,3,6,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.35294117647058826
1,Adiac,SFA,4,6,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.3657289002557545
1,Adiac,SFA,0,6,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.35294117647058826
1,Adiac,SFA,1,6,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.33248081841432225
1,Adiac,SFA,2,6,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.35038363171355497
1,Adiac,SFA,3,6,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.2915601023017903
1,Adiac,SFA,4,6,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.3145780051150895
1,Adiac,SFA,0,6,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.38107416879795397
1,Adiac,SFA,1,6,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.3836317135549872
1,Adiac,SFA,2,6,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.3734015345268542
1,Adiac,SFA,3,6,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.329923273657289
1,Adiac,SFA,4,6,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.34782608695652173
1,Adiac,SFA,0,6,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.35038363171355497
1,Adiac,SFA,1,6,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.34782608695652173
1,Adiac,SFA,2,6,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.35805626598465473
1,Adiac,SFA,3,6,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.329923273657289
1,Adiac,SFA,4,6,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.340153452685422
1,Adiac,TOOLS,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.017902813299232736
1,Adiac,TOOLS,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.015345268542199489
1,Adiac,TOOLS,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.16879795396419436
1,Adiac,TOOLS,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.017902813299232736
1,Adiac,TOOLS,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.030690537084398978
1,Adiac,TOOLS,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.3375959079283887
1,Adiac,TOOLS,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.017902813299232736
1,Adiac,TOOLS,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.3657289002557545
1,Adiac,TOOLS,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.023017902813299233
1,Adiac,TOOLS,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.030690537084398978
1,Adiac,TOOLS_SYM,0,5,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,0.2071611253196931
1,Adiac,TOOLS_SYM,1,5,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,0.23273657289002558
1,Adiac,TOOLS_SYM,2,5,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,0.23017902813299232
1,Adiac,TOOLS_SYM,3,5,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,0.05370843989769821
1,Adiac,TOOLS_SYM,4,5,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,0.21483375959079284
1,Adiac,TOOLS_SYM,0,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.13554987212276215
1,Adiac,TOOLS_SYM,1,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.08439897698209718
1,Adiac,TOOLS_SYM,2,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.05370843989769821
1,Adiac,TOOLS_SYM,3,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.1483375959079284
1,Adiac,TOOLS_SYM,4,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.18414322250639387
1,Adiac,TOOLS_SYM,0,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.16879795396419436
1,Adiac,TOOLS_SYM,1,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.09974424552429667
1,Adiac,TOOLS_SYM,2,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.08695652173913043
1,Adiac,TOOLS_SYM,3,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.18414322250639387
1,Adiac,TOOLS_SYM,4,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.10741687979539642
1,Adiac,TOOLS_SYM,0,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.07672634271099744
1,Adiac,TOOLS_SYM,1,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.14578005115089515
1,Adiac,TOOLS_SYM,2,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.061381074168797956
1,Adiac,TOOLS_SYM,3,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.061381074168797956
1,Adiac,TOOLS_SYM,4,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.16879795396419436
1,Adiac,TOOLS_SYM,0,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.05370843989769821
1,Adiac,TOOLS_SYM,1,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.09974424552429667
1,Adiac,TOOLS_SYM,2,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.07672634271099744
1,Adiac,TOOLS_SYM,3,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.1636828644501279
1,Adiac,TOOLS_SYM,4,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.1432225063938619
1,Adiac,TOOLS_SYM,0,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.0639386189258312
1,Adiac,TOOLS_SYM,1,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.0639386189258312
1,Adiac,TOOLS_SYM,2,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.03580562659846547
1,Adiac,TOOLS_SYM,3,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.043478260869565216
1,Adiac,TOOLS_SYM,4,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.030690537084398978
1,Adiac,TOOLS_SYM,0,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.15601023017902813
1,Adiac,TOOLS_SYM,1,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.03324808184143223
1,Adiac,TOOLS_SYM,2,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.09207161125319693
1,Adiac,TOOLS_SYM,3,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.043478260869565216
1,Adiac,TOOLS_SYM,4,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.22762148337595908
1,Adiac,TOOLS_SYM,0,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.07161125319693094
1,Adiac,TOOLS_SYM,1,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.20460358056265984
1,Adiac,TOOLS_SYM,2,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.07161125319693094
1,Adiac,TOOLS_SYM,3,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.06905370843989769
1,Adiac,TOOLS_SYM,4,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.17135549872122763
1,Adiac,TOOLS_SYM,0,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.056265984654731455
1,Adiac,TOOLS_SYM,1,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.09462915601023018
1,Adiac,TOOLS_SYM,2,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.07672634271099744
1,Adiac,TOOLS_SYM,3,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.23529411764705882
1,Adiac,TOOLS_SYM,4,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.07672634271099744
1,Adiac,TSFEAT,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.2966751918158568
1,Adiac,TSFEAT,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.3171355498721228
1,Adiac,TSFEAT,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.3145780051150895
1,Adiac,TSFEAT,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.3350383631713555
1,Adiac,TSFEAT,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.37851662404092073
1,Adiac,TSFEAT,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.3836317135549872
1,Adiac,TSFEAT,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.4040920716112532
1,Adiac,TSFEAT,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.4040920716112532
1,Adiac,TSFEAT,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.44501278772378516
1,Adiac,TSFEAT,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.39641943734015345
1,Adiac,TSFEAT_SYM,0,5,3.0,4.0,32.0,16.0,,uniform,transformer,0.0,,,,,0.39641943734015345
1,Adiac,TSFEAT_SYM,1,5,3.0,4.0,32.0,16.0,,uniform,transformer,0.0,,,,,0.4322250639386189
1,Adiac,TSFEAT_SYM,2,5,3.0,4.0,32.0,16.0,,uniform,transformer,0.0,,,,,0.40153452685422
1,Adiac,TSFEAT_SYM,3,5,3.0,4.0,32.0,16.0,,uniform,transformer,0.0,,,,,0.4092071611253197
1,Adiac,TSFEAT_SYM,4,5,3.0,4.0,32.0,16.0,,uniform,transformer,0.0,,,,,0.4143222506393862
1,Adiac,TSFEAT_SYM,0,6,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.6419437340153452
1,Adiac,TSFEAT_SYM,1,6,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.6342710997442456
1,Adiac,TSFEAT_SYM,2,6,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.6061381074168798
1,Adiac,TSFEAT_SYM,3,6,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.6649616368286445
1,Adiac,TSFEAT_SYM,4,6,3.0,4.0,32.0,16.0,,quantile,transformer,0.0,,,,,0.629156010230179
1,Adiac,TSFEAT_SYM,0,6,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,0.639386189258312
1,Adiac,TSFEAT_SYM,1,6,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,0.6649616368286445
1,Adiac,TSFEAT_SYM,2,6,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,0.6521739130434783
1,Adiac,TSFEAT_SYM,3,6,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,0.6470588235294118
1,Adiac,TSFEAT_SYM,4,6,3.0,4.0,128.0,64.0,,quantile,transformer,0.0,,,,,0.6470588235294118
1,Adiac,TSFEAT_SYM,0,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.29411764705882354
1,Adiac,TSFEAT_SYM,1,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.35805626598465473
1,Adiac,TSFEAT_SYM,2,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.34271099744245526
1,Adiac,TSFEAT_SYM,3,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.38618925831202044
1,Adiac,TSFEAT_SYM,4,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.3375959079283887
1,Adiac,TSFEAT_SYM,0,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.289002557544757
1,Adiac,TSFEAT_SYM,1,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.3375959079283887
1,Adiac,TSFEAT_SYM,2,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.36061381074168797
1,Adiac,TSFEAT_SYM,3,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.4296675191815857
1,Adiac,TSFEAT_SYM,4,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.38107416879795397
1,Adiac,TSFEAT_SYM,0,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.5549872122762148
1,Adiac,TSFEAT_SYM,1,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.5319693094629157
1,Adiac,TSFEAT_SYM,2,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.5319693094629157
1,Adiac,TSFEAT_SYM,3,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.6010230179028133
1,Adiac,TSFEAT_SYM,4,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.5447570332480819
1,Adiac,TSFEAT_SYM,0,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.578005115089514
1,Adiac,TSFEAT_SYM,1,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.5319693094629157
1,Adiac,TSFEAT_SYM,2,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.5473145780051151
1,Adiac,TSFEAT_SYM,3,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.6163682864450127
1,Adiac,TSFEAT_SYM,4,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.6035805626598465
1,Adiac,TSFEAT_SYM,0,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.41687979539641945
1,Adiac,TSFEAT_SYM,1,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.3631713554987212
1,Adiac,TSFEAT_SYM,2,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.43478260869565216
1,Adiac,TSFEAT_SYM,3,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.391304347826087
1,Adiac,TSFEAT_SYM,4,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.38107416879795397
1,Adiac,TSFEAT_SYM,0,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.44501278772378516
1,Adiac,TSFEAT_SYM,1,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.37595907928388744
1,Adiac,TSFEAT_SYM,2,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.40153452685422
1,Adiac,TSFEAT_SYM,3,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.4373401534526854
1,Adiac,TSFEAT_SYM,4,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.35294117647058826
1,Adiac,TSFEAT_SYM,0,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.5319693094629157
1,Adiac,TSFEAT_SYM,1,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.5166240409207161
1,Adiac,TSFEAT_SYM,2,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.5268542199488491
1,Adiac,TSFEAT_SYM,3,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.6112531969309463
1,Adiac,TSFEAT_SYM,4,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.5601023017902813
1,Adiac,TSFEAT_SYM,0,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.5907928388746803
1,Adiac,TSFEAT_SYM,1,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.5242966751918159
1,Adiac,TSFEAT_SYM,2,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.5805626598465473
1,Adiac,TSFEAT_SYM,3,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.6342710997442456
1,Adiac,TSFEAT_SYM,4,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.639386189258312
1,Adiac,TSFEL,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.015345268542199489
1,Adiac,TSFEL,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.058823529411764705
1,Adiac,TSFEL,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.03836317135549872
1,Adiac,TSFEL,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.12276214833759591
1,Adiac,TSFEL,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.11253196930946291
1,Adiac,TSFEL,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.023017902813299233
1,Adiac,TSFEL,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.017902813299232736
1,Adiac,TSFEL,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.023017902813299233
1,Adiac,TSFEL,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.030690537084398978
1,Adiac,TSFEL,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.028132992327365727
1,Adiac,TSFEL_SYM,0,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.49104859335038364
1,Adiac,TSFEL_SYM,1,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.4884910485933504
1,Adiac,TSFEL_SYM,2,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.4936061381074169
1,Adiac,TSFEL_SYM,3,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.5959079283887468
1,Adiac,TSFEL_SYM,4,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.5294117647058824
1,Adiac,TSFEL_SYM,0,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.4680306905370844
1,Adiac,TSFEL_SYM,1,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.4629156010230179
1,Adiac,TSFEL_SYM,2,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5242966751918159
1,Adiac,TSFEL_SYM,3,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5703324808184144
1,Adiac,TSFEL_SYM,4,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5115089514066496
1,Adiac,TSFEL_SYM,0,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.6521739130434783
1,Adiac,TSFEL_SYM,1,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.6240409207161125
1,Adiac,TSFEL_SYM,2,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.6342710997442456
1,Adiac,TSFEL_SYM,3,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.6879795396419437
1,Adiac,TSFEL_SYM,4,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.649616368286445
1,Adiac,TSFEL_SYM,0,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.6956521739130435
1,Adiac,TSFEL_SYM,1,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.6035805626598465
1,Adiac,TSFEL_SYM,2,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.6470588235294118
1,Adiac,TSFEL_SYM,3,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7186700767263428
1,Adiac,TSFEL_SYM,4,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.649616368286445
1,Adiac,TSFEL_SYM,0,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.4833759590792839
1,Adiac,TSFEL_SYM,1,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.4833759590792839
1,Adiac,TSFEL_SYM,2,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.4731457800511509
1,Adiac,TSFEL_SYM,3,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.5396419437340153
1,Adiac,TSFEL_SYM,4,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.49104859335038364
1,Adiac,TSFEL_SYM,0,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.4475703324808184
1,Adiac,TSFEL_SYM,1,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5166240409207161
1,Adiac,TSFEL_SYM,2,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5038363171355499
1,Adiac,TSFEL_SYM,3,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5473145780051151
1,Adiac,TSFEL_SYM,4,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5166240409207161
1,Adiac,TSFEL_SYM,0,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.659846547314578
1,Adiac,TSFEL_SYM,1,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.6470588235294118
1,Adiac,TSFEL_SYM,2,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.6317135549872123
1,Adiac,TSFEL_SYM,3,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.690537084398977
1,Adiac,TSFEL_SYM,4,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.6521739130434783
1,Adiac,TSFEL_SYM,0,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.6930946291560103
1,Adiac,TSFEL_SYM,1,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.639386189258312
1,Adiac,TSFEL_SYM,2,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.6624040920716112
1,Adiac,TSFEL_SYM,3,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.690537084398977
